state,period,target,anytarget_th0,inc_anytarget_th0_h6,protest_count,avg_protest_count,violence
IN,201712,0,0,1.0,3.0,5.14,0.0
IN,201801,0,0,1.0,3.0,5.14,0.0
IN,201802,0,0,1.0,0.0,5.14,0.0
IN,201803,0,0,1.0,1.0,5.14,1.0
IN,201804,0,0,1.0,3.0,5.14,0.0
IN,201805,0,0,1.0,2.0,5.14,1.0
IN,201806,1,1,0.0,16.0,5.14,1.0
IN,201807,0,0,0.0,1.0,5.14,0.0
IN,201808,0,0,0.0,0.0,5.14,0.0
IN,201809,0,0,0.0,4.0,5.14,1.0
IN,201810,0,0,0.0,1.0,5.14,1.0
IN,201811,0,0,0.0,0.0,5.14,0.0
IN,201812,0,0,0.0,0.0,5.14,0.0
IN,201901,0,0,1.0,5.0,5.14,0.0
IN,201902,0,0,1.0,0.0,5.14,0.0
IN,201903,0,0,1.0,1.0,5.14,0.0
IN,201904,0,0,1.0,0.0,5.14,0.0
IN,201905,0,0,1.0,1.0,5.14,0.0
IN,201906,0,0,1.0,2.0,5.14,0.0
IN,201907,1,1,0.0,17.0,5.14,1.0
IN,201908,0,0,0.0,1.0,5.14,0.0
IN,201909,0,0,0.0,1.0,5.14,0.0
IN,201910,0,0,0.0,1.0,5.14,0.0
IN,201911,0,0,1.0,1.0,5.14,1.0
IN,201912,0,0,1.0,1.0,5.14,0.0
IN,202001,0,0,1.0,0.0,5.14,0.0
IN,202002,0,0,1.0,0.0,5.14,0.0
IN,202003,0,0,1.0,1.0,5.14,0.0
IN,202004,0,0,1.0,0.0,5.14,1.0
IN,202005,1,1,1.0,45.0,5.14,1.0
IN,202006,1,1,1.0,116.0,5.14,1.0
IN,202007,1,1,1.0,19.0,5.14,1.0
IN,202008,1,1,1.0,20.0,5.14,1.0
IN,202009,1,1,1.0,13.0,5.14,0.0
IN,202010,1,1,1.0,6.0,5.14,0.0
IN,202011,1,1,1.0,6.0,5.14,0.0
IN,202012,0,0,1.0,1.0,5.14,0.0
IN,202101,0,0,1.0,4.0,5.14,0.0
IN,202102,0,0,1.0,2.0,5.14,0.0
IN,202103,1,1,1.0,10.0,5.14,0.0
IN,202104,1,1,1.0,14.0,5.14,0.0
IN,202105,1,1,1.0,6.0,5.14,0.0
IN,202106,0,0,1.0,5.0,5.14,0.0
IN,202107,1,1,1.0,10.0,5.14,0.0
IN,202108,0,0,1.0,0.0,5.14,0.0
IN,202109,1,1,0.0,9.0,5.14,0.0
IN,202110,0,0,0.0,1.0,5.14,0.0
IN,202111,0,0,0.0,3.0,5.14,0.0
IN,202112,0,0,0.0,1.0,5.14,0.0
IN,202201,0,0,0.0,2.0,5.14,0.0
IN,202202,0,0,0.0,2.0,5.14,0.0
IN,202203,0,0,0.0,2.0,5.14,0.0
IN,202204,0,0,0.0,0.0,5.14,0.0
IN,202205,0,0,0.0,2.0,5.14,0.0
IN,202206,0,0,0.0,3.0,5.14,0.0
IN,202207,0,0,1.0,2.0,5.14,0.0
IN,202208,0,0,1.0,3.0,5.14,1.0
IN,202209,0,0,1.0,1.0,5.14,0.0
IN,202210,0,0,1.0,3.0,5.14,0.0
IN,202211,0,0,1.0,0.0,5.14,0.0
IN,202212,0,0,1.0,0.0,5.14,0.0
IN,202301,1,1,1.0,7.0,5.14,0.0
IN,202302,1,1,0.0,9.0,5.14,0.0
IN,202303,0,0,0.0,4.0,5.14,0.0
IN,202304,0,0,0.0,3.0,5.14,0.0
IN,202305,0,0,0.0,1.0,5.14,0.0
IN,202306,0,0,0.0,3.0,5.14,0.0
IN,202307,0,0,0.0,2.0,5.14,0.0
IN,202308,0,0,0.0,1.0,5.14,0.0
IN,202309,0,0,0.0,0.0,5.14,0.0
IN,202310,0,0,0.0,2.0,5.14,1.0
IN,202311,0,0,0.0,1.0,5.14,0.0
IN,202312,0,0,0.0,0.0,5.14,1.0
IN,202401,0,0,0.0,3.0,5.14,0.0
IN,202402,0,0,0.0,4.0,5.14,0.0
IN,202403,0,0,0.0,2.0,5.14,0.0
IN,202404,0,0,0.0,4.0,5.14,1.0
IN,202405,0,0,0.0,2.0,5.14,1.0
IN,202406,0,0,0.0,3.0,5.14,1.0
IN,202407,0,0,1.0,0.0,5.14,0.0
IN,202408,0,0,1.0,2.0,5.14,0.0
IN,202409,0,0,1.0,0.0,5.14,0.0
IN,202410,0,0,1.0,1.0,5.14,0.0
IN,202411,0,0,,0.0,5.14,0.0
IN,202412,0,0,,0.0,5.14,0.0
IN,202501,1,1,,10.0,5.14,1.0
IN,202502,0,0,,5.0,5.14,0.0
IN,202503,0,0,,5.0,5.14,0.0
IN,202504,1,1,,28.0,5.14,1.0
KS,201701,0,0,0.0,1.0,2.03,0.0
KS,201702,0,0,0.0,2.0,2.03,0.0
KS,201703,0,0,1.0,0.0,2.03,0.0
KS,201704,0,0,1.0,0.0,2.03,0.0
KS,201705,0,0,1.0,0.0,2.03,0.0
KS,201706,0,0,1.0,1.0,2.03,0.0
KS,201707,0,0,1.0,0.0,2.03,0.0
KS,201708,0,0,1.0,1.0,2.03,0.0
KS,201709,1,1,0.0,5.0,2.03,0.0
KS,201710,0,0,0.0,1.0,2.03,0.0
KS,201711,0,0,0.0,1.0,2.03,0.0
KS,201712,0,0,1.0,0.0,2.03,0.0
KS,201801,0,0,1.0,0.0,2.03,0.0
KS,201802,0,0,1.0,2.0,2.03,1.0
KS,201803,0,0,1.0,1.0,2.03,0.0
KS,201804,0,0,1.0,0.0,2.03,0.0
KS,201805,0,0,1.0,2.0,2.03,1.0
KS,201806,1,1,1.0,9.0,2.03,1.0
KS,201807,1,1,1.0,3.0,2.03,0.0
KS,201808,0,0,1.0,0.0,2.03,0.0
KS,201809,1,1,1.0,3.0,2.03,0.0
KS,201810,0,0,1.0,0.0,2.03,0.0
KS,201811,0,0,1.0,0.0,2.03,0.0
KS,201812,0,0,1.0,0.0,2.03,0.0
KS,201901,1,1,1.0,3.0,2.03,0.0
KS,201902,0,0,1.0,0.0,2.03,0.0
KS,201903,0,0,1.0,0.0,2.03,0.0
KS,201904,0,0,1.0,0.0,2.03,0.0
KS,201905,0,0,1.0,0.0,2.03,0.0
KS,201906,0,0,1.0,0.0,2.03,0.0
KS,201907,1,1,0.0,7.0,2.03,0.0
KS,201908,0,0,0.0,1.0,2.03,0.0
KS,201909,0,0,0.0,1.0,2.03,0.0
KS,201910,0,0,0.0,0.0,2.03,0.0
KS,201911,0,0,1.0,0.0,2.03,0.0
KS,201912,0,0,1.0,0.0,2.03,0.0
KS,202001,0,0,1.0,0.0,2.03,0.0
KS,202002,0,0,1.0,0.0,2.03,0.0
KS,202003,0,0,1.0,0.0,2.03,0.0
KS,202004,0,0,1.0,0.0,2.03,1.0
KS,202005,1,1,1.0,15.0,2.03,0.0
KS,202006,1,1,1.0,50.0,2.03,1.0
KS,202007,1,1,1.0,9.0,2.03,1.0
KS,202008,1,1,1.0,3.0,2.03,0.0
KS,202009,1,1,1.0,4.0,2.03,0.0
KS,202010,1,1,1.0,5.0,2.03,0.0
KS,202011,0,0,1.0,0.0,2.03,0.0
KS,202012,0,0,1.0,1.0,2.03,0.0
KS,202101,0,0,1.0,1.0,2.03,0.0
KS,202102,0,0,1.0,1.0,2.03,0.0
KS,202103,1,1,0.0,5.0,2.03,0.0
KS,202104,0,0,0.0,1.0,2.03,0.0
KS,202105,0,0,0.0,0.0,2.03,0.0
KS,202106,0,0,0.0,2.0,2.03,0.0
KS,202107,0,0,0.0,0.0,2.03,0.0
KS,202108,0,0,0.0,2.0,2.03,0.0
KS,202109,0,0,0.0,0.0,2.03,1.0
KS,202110,0,0,0.0,1.0,2.03,0.0
KS,202111,0,0,0.0,1.0,2.03,1.0
KS,202112,0,0,0.0,0.0,2.03,0.0
KS,202201,0,0,0.0,2.0,2.03,0.0
KS,202202,0,0,0.0,1.0,2.03,0.0
KS,202203,0,0,0.0,0.0,2.03,0.0
KS,202204,0,0,0.0,0.0,2.03,0.0
KS,202205,0,0,1.0,2.0,2.03,0.0
KS,202206,0,0,1.0,0.0,2.03,0.0
KS,202207,0,0,1.0,0.0,2.03,0.0
KS,202208,0,0,1.0,0.0,2.03,0.0
KS,202209,0,0,1.0,1.0,2.03,0.0
KS,202210,0,0,1.0,2.0,2.03,0.0
KS,202211,1,1,1.0,3.0,2.03,0.0
KS,202212,0,0,1.0,0.0,2.03,0.0
KS,202301,0,0,1.0,1.0,2.03,0.0
KS,202302,0,0,1.0,0.0,2.03,0.0
KS,202303,1,1,1.0,3.0,2.03,0.0
KS,202304,0,0,1.0,1.0,2.03,0.0
KS,202305,1,1,0.0,5.0,2.03,0.0
KS,202306,0,0,0.0,0.0,2.03,0.0
KS,202307,0,0,0.0,0.0,2.03,0.0
KS,202308,0,0,1.0,0.0,2.03,1.0
KS,202309,0,0,1.0,0.0,2.03,0.0
KS,202310,0,0,1.0,1.0,2.03,0.0
KS,202311,0,0,1.0,2.0,2.03,0.0
KS,202312,0,0,1.0,0.0,2.03,0.0
KS,202401,0,0,1.0,1.0,2.03,0.0
KS,202402,1,1,1.0,5.0,2.03,0.0
KS,202403,0,0,1.0,1.0,2.03,0.0
KS,202404,0,0,1.0,0.0,2.03,0.0
KS,202405,1,1,0.0,3.0,2.03,1.0
KS,202406,0,0,0.0,2.0,2.03,0.0
KS,202407,0,0,0.0,0.0,2.03,0.0
KS,202408,0,0,1.0,1.0,2.03,0.0
KS,202409,0,0,1.0,0.0,2.03,0.0
KS,202410,0,0,1.0,0.0,2.03,0.0
KS,202411,0,0,,1.0,2.03,0.0
KS,202412,0,0,,1.0,2.03,0.0
KS,202501,0,0,,2.0,2.03,0.0
KS,202502,1,1,,6.0,2.03,0.0
KS,202503,0,0,,0.0,2.03,0.0
KS,202504,1,1,,11.0,2.03,0.0
KY,201701,0,0,0.0,3.0,4.24,0.0
KY,201702,0,0,0.0,2.0,4.24,0.0
KY,201703,0,0,1.0,0.0,4.24,0.0
KY,201704,0,0,1.0,2.0,4.24,0.0
KY,201705,0,0,1.0,0.0,4.24,1.0
KY,201706,0,0,1.0,0.0,4.24,0.0
KY,201707,0,0,1.0,0.0,4.24,0.0
KY,201708,0,0,1.0,4.0,4.24,0.0
KY,201709,1,1,0.0,5.0,4.24,0.0
KY,201710,0,0,0.0,1.0,4.24,0.0
KY,201711,0,0,0.0,1.0,4.24,0.0
KY,201712,0,0,1.0,0.0,4.24,0.0
KY,201801,0,0,1.0,4.0,4.24,0.0
KY,201802,0,0,1.0,0.0,4.24,0.0
KY,201803,0,0,1.0,0.0,4.24,0.0
KY,201804,0,0,1.0,2.0,4.24,0.0
KY,201805,0,0,1.0,3.0,4.24,0.0
KY,201806,1,1,1.0,13.0,4.24,0.0
KY,201807,1,1,0.0,6.0,4.24,1.0
KY,201808,0,0,0.0,2.0,4.24,1.0
KY,201809,0,0,0.0,1.0,4.24,0.0
KY,201810,0,0,0.0,0.0,4.24,0.0
KY,201811,0,0,0.0,0.0,4.24,0.0
KY,201812,0,0,0.0,1.0,4.24,0.0
KY,201901,0,0,1.0,2.0,4.24,0.0
KY,201902,0,0,1.0,0.0,4.24,0.0
KY,201903,0,0,1.0,0.0,4.24,0.0
KY,201904,0,0,1.0,1.0,4.24,0.0
KY,201905,0,0,1.0,1.0,4.24,1.0
KY,201906,0,0,1.0,0.0,4.24,0.0
KY,201907,1,1,0.0,8.0,4.24,0.0
KY,201908,0,0,0.0,0.0,4.24,0.0
KY,201909,0,0,0.0,0.0,4.24,0.0
KY,201910,0,0,0.0,0.0,4.24,0.0
KY,201911,0,0,1.0,0.0,4.24,0.0
KY,201912,0,0,1.0,0.0,4.24,0.0
KY,202001,0,0,1.0,1.0,4.24,0.0
KY,202002,0,0,1.0,0.0,4.24,0.0
KY,202003,0,0,1.0,0.0,4.24,0.0
KY,202004,0,0,1.0,0.0,4.24,0.0
KY,202005,1,1,1.0,29.0,4.24,1.0
KY,202006,1,1,1.0,87.0,4.24,1.0
KY,202007,1,1,1.0,19.0,4.24,1.0
KY,202008,1,1,1.0,19.0,4.24,1.0
KY,202009,1,1,1.0,37.0,4.24,1.0
KY,202010,1,1,1.0,20.0,4.24,1.0
KY,202011,1,1,1.0,8.0,4.24,1.0
KY,202012,0,0,1.0,1.0,4.24,0.0
KY,202101,1,1,1.0,7.0,4.24,1.0
KY,202102,0,0,1.0,2.0,4.24,0.0
KY,202103,1,1,1.0,12.0,4.24,1.0
KY,202104,1,1,1.0,10.0,4.24,1.0
KY,202105,1,1,1.0,11.0,4.24,1.0
KY,202106,1,1,0.0,6.0,4.24,1.0
KY,202107,0,0,0.0,1.0,4.24,0.0
KY,202108,0,0,0.0,2.0,4.24,0.0
KY,202109,0,0,1.0,0.0,4.24,0.0
KY,202110,0,0,1.0,0.0,4.24,0.0
KY,202111,0,0,1.0,2.0,4.24,1.0
KY,202112,0,0,1.0,0.0,4.24,0.0
KY,202201,0,0,1.0,4.0,4.24,0.0
KY,202202,0,0,1.0,2.0,4.24,0.0
KY,202203,1,1,0.0,5.0,4.24,0.0
KY,202204,0,0,1.0,0.0,4.24,0.0
KY,202205,0,0,1.0,2.0,4.24,0.0
KY,202206,0,0,1.0,0.0,4.24,0.0
KY,202207,0,0,1.0,4.0,4.24,0.0
KY,202208,0,0,1.0,1.0,4.24,0.0
KY,202209,0,0,1.0,1.0,4.24,0.0
KY,202210,1,1,1.0,5.0,4.24,0.0
KY,202211,0,0,1.0,3.0,4.24,0.0
KY,202212,0,0,1.0,4.0,4.24,1.0
KY,202301,1,1,1.0,7.0,4.24,0.0
KY,202302,0,0,1.0,4.0,4.24,0.0
KY,202303,1,1,0.0,5.0,4.24,1.0
KY,202304,0,0,0.0,4.0,4.24,0.0
KY,202305,0,0,0.0,1.0,4.24,0.0
KY,202306,0,0,0.0,1.0,4.24,0.0
KY,202307,0,0,0.0,1.0,4.24,0.0
KY,202308,0,0,0.0,0.0,4.24,0.0
KY,202309,0,0,1.0,1.0,4.24,1.0
KY,202310,0,0,1.0,0.0,4.24,0.0
KY,202311,0,0,1.0,1.0,4.24,0.0
KY,202312,0,0,1.0,0.0,4.24,0.0
KY,202401,0,0,1.0,1.0,4.24,1.0
KY,202402,0,0,1.0,2.0,4.24,1.0
KY,202403,1,1,0.0,5.0,4.24,0.0
KY,202404,0,0,0.0,0.0,4.24,0.0
KY,202405,0,0,0.0,0.0,4.24,0.0
KY,202406,0,0,0.0,0.0,4.24,0.0
KY,202407,0,0,1.0,3.0,4.24,0.0
KY,202408,0,0,1.0,0.0,4.24,0.0
KY,202409,0,0,1.0,0.0,4.24,0.0
KY,202410,0,0,1.0,0.0,4.24,0.0
KY,202411,0,0,,0.0,4.24,0.0
KY,202412,0,0,,0.0,4.24,0.0
KY,202501,1,1,,5.0,4.24,0.0
KY,202502,1,1,,6.0,4.24,0.0
KY,202503,1,1,,6.0,4.24,0.0
KY,202504,0,0,,4.0,4.24,0.0
LA,201701,0,0,1.0,2.0,3.37,0.0
LA,201702,1,1,1.0,4.0,3.37,0.0
LA,201703,0,0,1.0,0.0,3.37,0.0
LA,201704,0,0,1.0,2.0,3.37,0.0
LA,201705,1,1,0.0,4.0,3.37,1.0
LA,201706,0,0,0.0,0.0,3.37,0.0
LA,201707,0,0,0.0,0.0,3.37,1.0
LA,201708,0,0,0.0,3.0,3.37,0.0
LA,201709,0,0,0.0,3.0,3.37,0.0
LA,201710,0,0,0.0,1.0,3.37,0.0
LA,201711,0,0,0.0,0.0,3.37,0.0
LA,201712,0,0,1.0,0.0,3.37,0.0
LA,201801,0,0,1.0,1.0,3.37,1.0
LA,201802,0,0,1.0,0.0,3.37,1.0
LA,201803,0,0,1.0,1.0,3.37,0.0
LA,201804,0,0,1.0,1.0,3.37,1.0
LA,201805,0,0,1.0,3.0,3.37,1.0
LA,201806,1,1,0.0,8.0,3.37,0.0
LA,201807,0,0,0.0,0.0,3.37,1.0
LA,201808,0,0,0.0,0.0,3.37,1.0
LA,201809,0,0,0.0,1.0,3.37,0.0
LA,201810,0,0,0.0,1.0,3.37,0.0
LA,201811,0,0,0.0,0.0,3.37,0.0
LA,201812,0,0,0.0,1.0,3.37,0.0
LA,201901,0,0,1.0,1.0,3.37,0.0
LA,201902,0,0,1.0,1.0,3.37,0.0
LA,201903,0,0,1.0,0.0,3.37,0.0
LA,201904,0,0,1.0,0.0,3.37,0.0
LA,201905,0,0,1.0,0.0,3.37,0.0
LA,201906,0,0,1.0,0.0,3.37,0.0
LA,201907,1,1,0.0,12.0,3.37,0.0
LA,201908,0,0,0.0,0.0,3.37,0.0
LA,201909,0,0,1.0,2.0,3.37,0.0
LA,201910,0,0,1.0,0.0,3.37,0.0
LA,201911,0,0,1.0,0.0,3.37,1.0
LA,201912,0,0,1.0,1.0,3.37,0.0
LA,202001,0,0,1.0,0.0,3.37,0.0
LA,202002,0,0,1.0,0.0,3.37,0.0
LA,202003,1,1,1.0,5.0,3.37,0.0
LA,202004,0,0,1.0,0.0,3.37,0.0
LA,202005,1,1,1.0,14.0,3.37,1.0
LA,202006,1,1,1.0,74.0,3.37,1.0
LA,202007,1,1,1.0,8.0,3.37,0.0
LA,202008,1,1,1.0,10.0,3.37,1.0
LA,202009,1,1,1.0,6.0,3.37,0.0
LA,202010,1,1,1.0,6.0,3.37,1.0
LA,202011,1,1,1.0,9.0,3.37,0.0
LA,202012,0,0,1.0,1.0,3.37,0.0
LA,202101,1,1,1.0,4.0,3.37,0.0
LA,202102,0,0,1.0,3.0,3.37,0.0
LA,202103,0,0,1.0,1.0,3.37,0.0
LA,202104,0,0,1.0,1.0,3.37,0.0
LA,202105,0,0,1.0,3.0,3.37,0.0
LA,202106,1,1,1.0,8.0,3.37,0.0
LA,202107,0,0,1.0,2.0,3.37,0.0
LA,202108,0,0,1.0,0.0,3.37,0.0
LA,202109,0,0,1.0,0.0,3.37,0.0
LA,202110,0,0,1.0,2.0,3.37,0.0
LA,202111,1,1,0.0,4.0,3.37,0.0
LA,202112,0,0,0.0,3.0,3.37,0.0
LA,202201,0,0,0.0,0.0,3.37,0.0
LA,202202,0,0,0.0,1.0,3.37,0.0
LA,202203,0,0,0.0,3.0,3.37,0.0
LA,202204,0,0,0.0,1.0,3.37,0.0
LA,202205,0,0,0.0,1.0,3.37,0.0
LA,202206,0,0,0.0,1.0,3.37,0.0
LA,202207,0,0,1.0,3.0,3.37,0.0
LA,202208,0,0,1.0,2.0,3.37,0.0
LA,202209,0,0,1.0,1.0,3.37,0.0
LA,202210,0,0,1.0,2.0,3.37,0.0
LA,202211,0,0,1.0,1.0,3.37,0.0
LA,202212,0,0,1.0,0.0,3.37,0.0
LA,202301,1,1,1.0,4.0,3.37,0.0
LA,202302,1,1,1.0,5.0,3.37,1.0
LA,202303,1,1,1.0,5.0,3.37,0.0
LA,202304,1,1,1.0,4.0,3.37,1.0
LA,202305,1,1,1.0,5.0,3.37,0.0
LA,202306,1,1,1.0,4.0,3.37,0.0
LA,202307,1,1,1.0,7.0,3.37,1.0
LA,202308,0,0,1.0,2.0,3.37,0.0
LA,202309,1,1,1.0,7.0,3.37,0.0
LA,202310,0,0,1.0,2.0,3.37,1.0
LA,202311,0,0,1.0,1.0,3.37,0.0
LA,202312,1,1,1.0,5.0,3.37,0.0
LA,202401,1,1,1.0,6.0,3.37,0.0
LA,202402,0,0,1.0,3.0,3.37,0.0
LA,202403,1,1,1.0,5.0,3.37,1.0
LA,202404,0,0,1.0,2.0,3.37,1.0
LA,202405,0,0,1.0,0.0,3.37,1.0
LA,202406,1,1,1.0,4.0,3.37,0.0
LA,202407,0,0,1.0,0.0,3.37,0.0
LA,202408,1,1,1.0,4.0,3.37,0.0
LA,202409,0,0,1.0,1.0,3.37,1.0
LA,202410,0,0,1.0,2.0,3.37,0.0
LA,202411,0,0,,1.0,3.37,0.0
LA,202412,0,0,,1.0,3.37,0.0
LA,202501,1,1,,4.0,3.37,0.0
LA,202502,1,1,,5.0,3.37,0.0
LA,202503,1,1,,7.0,3.37,0.0
LA,202504,1,1,,8.0,3.37,0.0
MA,201701,0,0,0.0,6.0,21.16,0.0
MA,201702,0,0,0.0,8.0,21.16,1.0
MA,201703,0,0,0.0,5.0,21.16,0.0
MA,201704,0,0,0.0,3.0,21.16,0.0
MA,201705,0,0,0.0,3.0,21.16,1.0
MA,201706,0,0,0.0,1.0,21.16,1.0
MA,201707,0,0,0.0,4.0,21.16,1.0
MA,201708,0,0,0.0,19.0,21.16,1.0
MA,201709,0,0,0.0,4.0,21.16,1.0
MA,201710,0,0,0.0,11.0,21.16,1.0
MA,201711,0,0,0.0,6.0,21.16,1.0
MA,201712,0,0,1.0,4.0,21.16,0.0
MA,201801,0,0,1.0,5.0,21.16,0.0
MA,201802,0,0,1.0,3.0,21.16,0.0
MA,201803,0,0,1.0,1.0,21.16,0.0
MA,201804,0,0,1.0,5.0,21.16,1.0
MA,201805,0,0,1.0,6.0,21.16,1.0
MA,201806,1,1,0.0,61.0,21.16,1.0
MA,201807,0,0,0.0,7.0,21.16,1.0
MA,201808,0,0,0.0,2.0,21.16,1.0
MA,201809,0,0,0.0,13.0,21.16,0.0
MA,201810,0,0,0.0,3.0,21.16,0.0
MA,201811,0,0,0.0,3.0,21.16,0.0
MA,201812,0,0,0.0,1.0,21.16,0.0
MA,201901,0,0,1.0,7.0,21.16,0.0
MA,201902,0,0,1.0,2.0,21.16,0.0
MA,201903,0,0,1.0,6.0,21.16,0.0
MA,201904,0,0,1.0,2.0,21.16,1.0
MA,201905,0,0,1.0,1.0,21.16,1.0
MA,201906,0,0,1.0,4.0,21.16,1.0
MA,201907,1,1,0.0,43.0,21.16,1.0
MA,201908,0,0,0.0,4.0,21.16,1.0
MA,201909,0,0,0.0,3.0,21.16,1.0
MA,201910,0,0,0.0,3.0,21.16,1.0
MA,201911,0,0,1.0,2.0,21.16,0.0
MA,201912,0,0,1.0,1.0,21.16,1.0
MA,202001,0,0,1.0,2.0,21.16,1.0
MA,202002,0,0,1.0,1.0,21.16,1.0
MA,202003,0,0,1.0,3.0,21.16,0.0
MA,202004,0,0,1.0,2.0,21.16,0.0
MA,202005,1,1,1.0,43.0,21.16,1.0
MA,202006,1,1,1.0,231.0,21.16,1.0
MA,202007,1,1,1.0,34.0,21.16,1.0
MA,202008,1,1,1.0,28.0,21.16,0.0
MA,202009,1,1,1.0,50.0,21.16,1.0
MA,202010,1,1,1.0,36.0,21.16,1.0
MA,202011,0,0,1.0,20.0,21.16,1.0
MA,202012,0,0,1.0,12.0,21.16,1.0
MA,202101,0,0,1.0,17.0,21.16,0.0
MA,202102,0,0,1.0,13.0,21.16,0.0
MA,202103,1,1,1.0,68.0,21.16,1.0
MA,202104,1,1,1.0,49.0,21.16,0.0
MA,202105,1,1,1.0,38.0,21.16,0.0
MA,202106,1,1,1.0,35.0,21.16,1.0
MA,202107,1,1,1.0,34.0,21.16,1.0
MA,202108,1,1,1.0,27.0,21.16,0.0
MA,202109,1,1,1.0,33.0,21.16,1.0
MA,202110,1,1,1.0,31.0,21.16,1.0
MA,202111,1,1,1.0,26.0,21.16,1.0
MA,202112,0,0,1.0,20.0,21.16,0.0
MA,202201,0,0,1.0,17.0,21.16,0.0
MA,202202,1,1,1.0,23.0,21.16,0.0
MA,202203,1,1,1.0,28.0,21.16,1.0
MA,202204,0,0,1.0,21.0,21.16,1.0
MA,202205,1,1,1.0,36.0,21.16,0.0
MA,202206,1,1,1.0,26.0,21.16,0.0
MA,202207,1,1,1.0,31.0,21.16,1.0
MA,202208,1,1,1.0,22.0,21.16,1.0
MA,202209,1,1,1.0,31.0,21.16,1.0
MA,202210,1,1,1.0,32.0,21.16,1.0
MA,202211,1,1,1.0,25.0,21.16,0.0
MA,202212,1,1,1.0,22.0,21.16,1.0
MA,202301,1,1,1.0,48.0,21.16,1.0
MA,202302,1,1,1.0,25.0,21.16,1.0
MA,202303,1,1,1.0,38.0,21.16,0.0
MA,202304,1,1,1.0,27.0,21.16,0.0
MA,202305,1,1,1.0,30.0,21.16,1.0
MA,202306,1,1,1.0,25.0,21.16,1.0
MA,202307,1,1,1.0,26.0,21.16,0.0
MA,202308,0,0,1.0,19.0,21.16,0.0
MA,202309,1,1,1.0,26.0,21.16,1.0
MA,202310,1,1,1.0,25.0,21.16,1.0
MA,202311,1,1,1.0,22.0,21.16,1.0
MA,202312,0,0,1.0,21.0,21.16,1.0
MA,202401,1,1,1.0,27.0,21.16,1.0
MA,202402,1,1,1.0,23.0,21.16,1.0
MA,202403,0,0,1.0,20.0,21.16,1.0
MA,202404,0,0,1.0,16.0,21.16,1.0
MA,202405,0,0,1.0,20.0,21.16,1.0
MA,202406,1,1,1.0,24.0,21.16,1.0
MA,202407,1,1,1.0,22.0,21.16,1.0
MA,202408,0,0,1.0,20.0,21.16,0.0
MA,202409,0,0,1.0,19.0,21.16,1.0
MA,202410,0,0,1.0,18.0,21.16,1.0
MA,202411,1,1,,24.0,21.16,1.0
MA,202412,0,0,,18.0,21.16,0.0
MA,202501,0,0,,13.0,21.16,0.0
MA,202502,0,0,,8.0,21.16,0.0
MA,202503,0,0,,19.0,21.16,1.0
MA,202504,1,1,,64.0,21.16,0.0
MD,201701,0,0,1.0,1.0,7.54,0.0
MD,201702,1,1,0.0,12.0,7.54,0.0
MD,201703,0,0,0.0,2.0,7.54,1.0
MD,201704,0,0,0.0,0.0,7.54,0.0
MD,201705,0,0,0.0,0.0,7.54,0.0
MD,201706,0,0,0.0,1.0,7.54,0.0
MD,201707,0,0,0.0,4.0,7.54,0.0
MD,201708,0,0,0.0,1.0,7.54,0.0
MD,201709,0,0,0.0,1.0,7.54,0.0
MD,201710,0,0,0.0,4.0,7.54,0.0
MD,201711,0,0,0.0,4.0,7.54,0.0
MD,201712,0,0,1.0,1.0,7.54,0.0
MD,201801,0,0,1.0,1.0,7.54,0.0
MD,201802,0,0,1.0,0.0,7.54,1.0
MD,201803,0,0,1.0,0.0,7.54,1.0
MD,201804,0,0,1.0,2.0,7.54,0.0
MD,201805,0,0,1.0,3.0,7.54,1.0
MD,201806,1,1,0.0,15.0,7.54,1.0
MD,201807,0,0,0.0,2.0,7.54,0.0
MD,201808,0,0,0.0,0.0,7.54,0.0
MD,201809,0,0,0.0,6.0,7.54,0.0
MD,201810,0,0,0.0,2.0,7.54,0.0
MD,201811,0,0,0.0,1.0,7.54,0.0
MD,201812,0,0,0.0,0.0,7.54,0.0
MD,201901,0,0,1.0,4.0,7.54,0.0
MD,201902,0,0,1.0,2.0,7.54,0.0
MD,201903,0,0,1.0,1.0,7.54,0.0
MD,201904,0,0,1.0,0.0,7.54,1.0
MD,201905,0,0,1.0,2.0,7.54,1.0
MD,201906,0,0,1.0,1.0,7.54,1.0
MD,201907,1,1,0.0,15.0,7.54,0.0
MD,201908,0,0,0.0,1.0,7.54,0.0
MD,201909,0,0,0.0,0.0,7.54,0.0
MD,201910,0,0,0.0,2.0,7.54,0.0
MD,201911,0,0,1.0,0.0,7.54,0.0
MD,201912,0,0,1.0,1.0,7.54,0.0
MD,202001,0,0,1.0,1.0,7.54,0.0
MD,202002,0,0,1.0,2.0,7.54,0.0
MD,202003,0,0,1.0,0.0,7.54,0.0
MD,202004,0,0,1.0,0.0,7.54,0.0
MD,202005,1,1,1.0,14.0,7.54,1.0
MD,202006,1,1,1.0,134.0,7.54,1.0
MD,202007,1,1,1.0,26.0,7.54,1.0
MD,202008,0,0,1.0,7.0,7.54,0.0
MD,202009,1,1,1.0,23.0,7.54,1.0
MD,202010,1,1,1.0,12.0,7.54,0.0
MD,202011,0,0,1.0,3.0,7.54,0.0
MD,202012,0,0,1.0,2.0,7.54,1.0
MD,202101,0,0,1.0,4.0,7.54,0.0
MD,202102,1,1,1.0,9.0,7.54,0.0
MD,202103,1,1,1.0,19.0,7.54,0.0
