term,tfidf_weight_sum,rank,first_appearance,occurrence_count,unique_date_count,unique_dates
back,164.40649363999134,128,2017-04,1091,30,"['2017-04', '2017-06', '2021-02', '2021-03', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-02', '2022-04', '2022-05', '2022-06', '2022-07', '2022-08', '2022-10', '2022-11', '2023-01', '2023-03', '2023-05', '2023-06', '2023-08', '2024-06', '2024-09', '2024-11', '2024-12', '2025-01', '2025-03', '2025-04']"
benefits united,164.23723712855863,129,2021-04,714,24,"['2021-04', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-02', '2022-03', '2022-04', '2022-05', '2022-06', '2022-07', '2022-08', '2022-09', '2022-10', '2022-11', '2022-12', '2023-01', '2023-02', '2023-03']"
benefits united metro,164.23723712855863,130,2021-04,714,24,"['2021-04', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-02', '2022-03', '2022-04', '2022-05', '2022-06', '2022-07', '2022-08', '2022-09', '2022-10', '2022-11', '2022-12', '2023-01', '2023-02', '2023-03']"
united metro energy,164.23723712855863,131,2021-04,714,24,"['2021-04', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-02', '2022-03', '2022-04', '2022-05', '2022-06', '2022-07', '2022-08', '2022-09', '2022-10', '2022-11', '2022-12', '2023-01', '2023-02', '2023-03']"
united metro,164.23723712855863,132,2021-04,714,24,"['2021-04', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-02', '2022-03', '2022-04', '2022-05', '2022-06', '2022-07', '2022-08', '2022-09', '2022-10', '2022-11', '2022-12', '2023-01', '2023-02', '2023-03']"
metro energy,164.23723712855863,133,2021-04,714,24,"['2021-04', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-02', '2022-03', '2022-04', '2022-05', '2022-06', '2022-07', '2022-08', '2022-09', '2022-10', '2022-11', '2022-12', '2023-01', '2023-02', '2023-03']"
metro energy workers,163.98382314529675,134,2021-04,713,24,"['2021-04', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-02', '2022-03', '2022-04', '2022-05', '2022-06', '2022-07', '2022-08', '2022-09', '2022-10', '2022-11', '2022-12', '2023-01', '2023-02', '2023-03']"
energy workers,163.98382314529675,135,2021-04,713,24,"['2021-04', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-02', '2022-03', '2022-04', '2022-05', '2022-06', '2022-07', '2022-08', '2022-09', '2022-10', '2022-11', '2022-12', '2023-01', '2023-02', '2023-03']"
health benefits united,163.98382314529675,136,2021-04,713,24,"['2021-04', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-02', '2022-03', '2022-04', '2022-05', '2022-06', '2022-07', '2022-08', '2022-09', '2022-10', '2022-11', '2022-12', '2023-01', '2023-02', '2023-03']"
violence,161.73205292188416,137,2019-03,428,52,"['2019-03', '2019-12', '2020-01', '2020-07', '2020-08', '2020-09', '2020-10', '2020-11', '2020-12', '2021-01', '2021-03', '2021-04', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-02', '2022-03', '2022-04', '2022-05', '2022-06', '2022-07', '2022-10', '2022-11', '2022-12', '2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2025-01', '2025-02']"
county,161.23134692798936,138,2019-11,374,49,"['2019-11', '2020-01', '2020-07', '2020-08', '2020-09', '2020-10', '2020-12', '2021-02', '2021-03', '2021-04', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-02', '2022-03', '2022-04', '2022-05', '2022-06', '2022-07', '2022-08', '2022-09', '2022-10', '2022-11', '2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-05', '2024-06', '2024-07', '2024-08', '2024-11', '2024-12', '2025-01', '2025-02', '2025-04']"
safer,160.92988908796406,139,2017-06,449,55,"['2017-06', '2019-12', '2020-02', '2020-03', '2020-04', '2020-05', '2020-06', '2020-07', '2020-08', '2020-09', '2020-10', '2020-11', '2020-12', '2021-01', '2021-02', '2021-03', '2021-04', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-02', '2022-03', '2022-04', '2022-05', '2022-06', '2022-07', '2022-08', '2022-09', '2022-10', '2022-11', '2022-12', '2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-12', '2024-03', '2024-06', '2024-07', '2024-11', '2024-12', '2025-01', '2025-04']"
movement,160.51090465113566,140,2021-03,1247,15,"['2021-03', '2021-05', '2021-11', '2022-01', '2022-03', '2022-04', '2022-05', '2022-08', '2023-04', '2024-01', '2024-02', '2024-04', '2024-12', '2025-03', '2025-04']"
workplace,158.7938002717282,141,2019-12,384,40,"['2019-12', '2020-05', '2020-07', '2020-08', '2020-09', '2020-10', '2020-11', '2021-01', '2021-03', '2021-04', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-11', '2021-12', '2022-01', '2022-02', '2022-03', '2022-04', '2022-05', '2022-07', '2022-09', '2022-10', '2022-11', '2022-12', '2023-03', '2023-04', '2023-05', '2023-06', '2024-05', '2024-06', '2024-08', '2024-09', '2024-11', '2024-12', '2025-02', '2025-03', '2025-04']"
genocide,151.8032891181138,142,2021-05,424,26,"['2021-05', '2021-08', '2021-10', '2022-01', '2022-09', '2022-12', '2023-03', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04']"
st,151.33794724660478,143,2017-04,412,39,"['2017-04', '2017-06', '2020-06', '2020-07', '2020-08', '2020-10', '2020-12', '2021-01', '2021-02', '2021-03', '2021-04', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-03', '2022-05', '2022-06', '2022-08', '2022-11', '2022-12', '2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-07', '2023-08', '2023-09', '2024-01', '2024-02', '2024-10', '2024-11', '2025-04']"
kaiser,150.64385914150333,144,2021-03,611,17,"['2021-03', '2021-04', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-08', '2022-09', '2022-10', '2023-04', '2023-07', '2023-09', '2024-10', '2025-02']"
act,146.28201013437914,145,2017-02,398,56,"['2017-02', '2017-03', '2017-06', '2017-09', '2017-10', '2017-12', '2018-05', '2018-09', '2018-10', '2019-07', '2020-09', '2020-11', '2020-12', '2021-01', '2021-02', '2021-03', '2021-04', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-02', '2022-03', '2022-04', '2022-05', '2022-06', '2022-07', '2022-08', '2022-10', '2022-11', '2022-12', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-08', '2023-09', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-08', '2024-09', '2024-10', '2025-01', '2025-02', '2025-03', '2025-04']"
musk,145.90657756234503,146,2025-02,1182,3,"['2025-02', '2025-03', '2025-04']"
levels,145.21771936771898,147,2020-07,408,30,"['2020-07', '2020-09', '2020-11', '2020-12', '2021-01', '2021-02', '2021-03', '2021-04', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-03', '2022-04', '2022-06', '2022-08', '2022-11', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-10', '2024-11', '2025-01']"
staffing levels,144.89011257513673,148,2020-07,407,29,"['2020-07', '2020-09', '2020-11', '2020-12', '2021-01', '2021-02', '2021-03', '2021-04', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-03', '2022-06', '2022-08', '2022-11', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-10', '2024-11', '2025-01']"
economy,144.66971573827925,149,2017-08,1174,11,"['2017-08', '2021-10', '2021-12', '2022-03', '2022-04', '2022-05', '2022-06', '2023-01', '2024-06', '2025-03', '2025-04']"
destruction,144.6654463939161,150,2022-11,1192,14,"['2022-11', '2023-02', '2024-02', '2024-04', '2024-05', '2024-06', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-03', '2025-04']"
building,143.3185644442281,151,2018-05,1171,18,"['2018-05', '2021-03', '2022-07', '2022-09', '2022-10', '2022-12', '2023-02', '2023-03', '2023-04', '2023-05', '2023-12', '2024-01', '2024-04', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04']"
hands,143.30898347463565,152,2021-06,1210,20,"['2021-06', '2021-10', '2022-01', '2022-02', '2022-05', '2022-06', '2022-07', '2022-12', '2023-02', '2023-04', '2023-05', '2024-01', '2024-02', '2024-03', '2024-05', '2024-09', '2024-12', '2025-01', '2025-02', '2025-04']"
elon musk,142.5308117918503,153,2025-02,1173,3,"['2025-02', '2025-03', '2025-04']"
elon,142.5308117918503,154,2025-02,1173,3,"['2025-02', '2025-03', '2025-04']"
kaiser permanente,141.56260649284928,155,2021-08,580,14,"['2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-08', '2022-09', '2022-10', '2023-04', '2023-07', '2023-09', '2024-10', '2025-02']"
permanente,141.56260649284928,156,2021-08,580,14,"['2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-08', '2022-09', '2022-10', '2023-04', '2023-07', '2023-09', '2024-10', '2025-02']"
benefit,141.20056854868832,157,2019-10,1162,6,"['2019-10', '2020-01', '2021-01', '2025-02', '2025-03', '2025-04']"
king,138.87853276468695,158,2021-01,798,14,"['2021-01', '2021-05', '2021-12', '2022-01', '2022-02', '2022-07', '2023-01', '2023-02', '2023-09', '2024-01', '2024-06', '2025-01', '2025-03', '2025-04']"
country,138.8074139465247,159,2021-07,1161,7,"['2021-07', '2022-03', '2022-06', '2024-12', '2025-02', '2025-03', '2025-04']"
billionaire,138.51576676727862,160,2025-01,1164,3,"['2025-01', '2025-03', '2025-04']"
stopping,138.4315873539364,161,2021-01,1161,9,"['2021-01', '2022-08', '2023-10', '2024-01', '2024-07', '2024-08', '2024-12', '2025-03', '2025-04']"
opposition,138.29528490234992,162,2017-05,1155,5,"['2017-05', '2017-06', '2022-08', '2025-03', '2025-04']"
trump elon,137.46784118076215,163,2025-02,1157,3,"['2025-02', '2025-03', '2025-04']"
trump elon musk,137.46784118076215,164,2025-02,1157,3,"['2025-02', '2025-03', '2025-04']"
country president,137.29108228526752,165,2025-02,1156,3,"['2025-02', '2025-03', '2025-04']"
country president trump,137.29108228526752,166,2025-02,1156,3,"['2025-02', '2025-03', '2025-04']"
president trump elon,137.20217427159872,167,2025-02,1156,3,"['2025-02', '2025-03', '2025-04']"
chaos,137.1906092527573,168,2022-08,1156,4,"['2022-08', '2025-02', '2025-03', '2025-04']"
data,137.03629262100856,169,2022-01,1155,5,"['2022-01', '2024-03', '2024-06', '2025-03', '2025-04']"
jobs services,136.7455645310032,170,2024-10,1153,3,"['2024-10', '2025-03', '2025-04']"
national,136.63032347792975,171,2017-07,373,35,"['2017-07', '2020-12', '2021-01', '2021-07', '2021-09', '2021-10', '2021-11', '2022-03', '2022-05', '2022-07', '2022-08', '2022-09', '2022-10', '2023-01', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2024-01', '2024-02', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04']"
building opposition,136.3275378259565,172,2025-03,1152,2,"['2025-03', '2025-04']"
government economy,136.3275378259565,173,2025-03,1152,2,"['2025-03', '2025-04']"
billionaire allies stopping,136.3275378259565,174,2025-03,1152,2,"['2025-03', '2025-04']"
services destruction government,136.3275378259565,175,2025-03,1152,2,"['2025-03', '2025-04']"
building opposition movement,136.3275378259565,176,2025-03,1152,2,"['2025-03', '2025-04']"
opposition movement looting,136.3275378259565,177,2025-03,1152,2,"['2025-03', '2025-04']"
opposition movement,136.3275378259565,178,2025-03,1152,2,"['2025-03', '2025-04']"
jobs services destruction,136.3275378259565,179,2025-03,1152,2,"['2025-03', '2025-04']"
allies stopping chaos,136.3275378259565,180,2025-03,1152,2,"['2025-03', '2025-04']"
attacks health care,136.3275378259565,181,2025-03,1152,2,"['2025-03', '2025-04']"
allies stopping,136.3275378259565,182,2025-03,1152,2,"['2025-03', '2025-04']"
attacks health,136.3275378259565,183,2025-03,1152,2,"['2025-03', '2025-04']"
chaos building opposition,136.3275378259565,184,2025-03,1152,2,"['2025-03', '2025-04']"
care data,136.3275378259565,185,2025-03,1152,2,"['2025-03', '2025-04']"
chaos building,136.3275378259565,186,2025-03,1152,2,"['2025-03', '2025-04']"
government economy benefit,136.3275378259565,187,2025-03,1152,2,"['2025-03', '2025-04']"
data jobs,136.3275378259565,188,2025-03,1152,2,"['2025-03', '2025-04']"
trump billionaire allies,136.3275378259565,189,2025-03,1152,2,"['2025-03', '2025-04']"
trump billionaire,136.3275378259565,190,2025-03,1152,2,"['2025-03', '2025-04']"
destruction government,136.3275378259565,191,2025-03,1152,2,"['2025-03', '2025-04']"
economy benefit,136.3275378259565,192,2025-03,1152,2,"['2025-03', '2025-04']"
movement looting country,136.3275378259565,193,2025-03,1152,2,"['2025-03', '2025-04']"
health care data,136.3275378259565,194,2025-03,1152,2,"['2025-03', '2025-04']"
services destruction,136.3275378259565,195,2025-03,1152,2,"['2025-03', '2025-04']"
data jobs services,136.3275378259565,196,2025-03,1152,2,"['2025-03', '2025-04']"
destruction government economy,136.3275378259565,197,2025-03,1152,2,"['2025-03', '2025-04']"
movement looting,136.3275378259565,198,2025-03,1152,2,"['2025-03', '2025-04']"
economy benefit trump,136.3275378259565,199,2025-03,1152,2,"['2025-03', '2025-04']"
looting country,136.3275378259565,200,2025-03,1152,2,"['2025-03', '2025-04']"
looting,136.3275378259565,201,2025-03,1152,2,"['2025-03', '2025-04']"
looting country president,136.3275378259565,202,2025-03,1152,2,"['2025-03', '2025-04']"
benefit trump,136.3275378259565,203,2025-03,1152,2,"['2025-03', '2025-04']"
billionaire allies,136.3275378259565,204,2025-03,1152,2,"['2025-03', '2025-04']"
benefit trump billionaire,136.3275378259565,205,2025-03,1152,2,"['2025-03', '2025-04']"
stopping chaos,136.3275378259565,206,2025-03,1152,2,"['2025-03', '2025-04']"
stopping chaos building,136.3275378259565,207,2025-03,1152,2,"['2025-03', '2025-04']"
care data jobs,136.3275378259565,208,2025-03,1152,2,"['2025-03', '2025-04']"
administration ending,135.79504843170528,209,2025-04,866,1,['2025-04']
trump administration ending,135.79504843170528,210,2025-04,866,1,['2025-04']
grocery,134.4758182733496,211,2020-10,785,6,"['2020-10', '2022-01', '2022-07', '2022-08', '2022-10', '2022-11']"
stores,133.2447226919042,212,2021-09,782,6,"['2021-09', '2022-01', '2022-07', '2022-08', '2022-10', '2022-11']"
grocery stores,132.9352410672279,213,2022-01,781,5,"['2022-01', '2022-07', '2022-08', '2022-10', '2022-11']"
pay workers,131.70763166479267,214,2021-01,777,7,"['2021-01', '2021-05', '2022-01', '2022-05', '2023-03', '2023-11', '2024-03']"
higher pay workers,130.7947399085912,215,2021-05,774,4,"['2021-05', '2022-01', '2022-05', '2023-11']"
market,130.19218164120073,216,2022-01,772,2,"['2022-01', '2024-03']"
workers king soopers,129.77116525333145,217,2022-01,771,1,['2022-01']
market grocery stores,129.77116525333145,218,2022-01,771,1,['2022-01']
market grocery,129.77116525333145,219,2022-01,771,1,['2022-01']
pay workers king,129.77116525333145,220,2022-01,771,1,['2022-01']
labor practices better,129.77116525333145,221,2022-01,771,1,['2022-01']
king soopers,129.77116525333145,222,2022-01,771,1,['2022-01']
king soopers city,129.77116525333145,223,2022-01,771,1,['2022-01']
city market grocery,129.77116525333145,224,2022-01,771,1,['2022-01']
stores unfair labor,129.77116525333145,225,2022-01,771,1,['2022-01']
workers king,129.77116525333145,226,2022-01,771,1,['2022-01']
soopers,129.77116525333145,227,2022-01,771,1,['2022-01']
stores unfair,129.77116525333145,228,2022-01,771,1,['2022-01']
practices better health,129.77116525333145,229,2022-01,771,1,['2022-01']
soopers city market,129.77116525333145,230,2022-01,771,1,['2022-01']
soopers city,129.77116525333145,231,2022-01,771,1,['2022-01']
city market,129.77116525333145,232,2022-01,771,1,['2022-01']
practices better,129.77116525333145,233,2022-01,771,1,['2022-01']
grocery stores unfair,129.77116525333145,234,2022-01,771,1,['2022-01']
immigrants,125.71926255915871,235,2017-02,1022,40,"['2017-02', '2017-03', '2020-10', '2020-11', '2021-01', '2021-03', '2021-04', '2021-05', '2021-06', '2021-07', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-02', '2022-03', '2022-04', '2022-05', '2022-06', '2022-08', '2022-09', '2022-10', '2022-11', '2022-12', '2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2024-01', '2024-02', '2024-05', '2024-06', '2024-09', '2024-11', '2025-01', '2025-02', '2025-04']"
gaza palestinian,125.552350829698,236,2023-10,375,19,"['2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04']"
gaza palestinian liberation,125.30920188323275,237,2023-10,374,19,"['2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04']"
elon musk hands,124.99976724796058,238,2025-04,1030,1,['2025-04']
musk hands,124.99976724796058,239,2025-04,1030,1,['2025-04']
genocide gaza,122.60060434681955,240,2023-10,373,19,"['2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04']"
social,121.28678182540786,241,2017-10,986,42,"['2017-10', '2020-01', '2020-12', '2021-01', '2021-03', '2021-05', '2021-07', '2021-10', '2021-11', '2021-12', '2022-01', '2022-02', '2022-03', '2022-04', '2022-05', '2022-06', '2022-07', '2022-10', '2022-11', '2022-12', '2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-08', '2023-09', '2023-10', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-07', '2024-08', '2024-09', '2024-10', '2025-01', '2025-02', '2025-03', '2025-04']"
aid,120.73439388334161,242,2018-08,999,29,"['2018-08', '2021-03', '2021-12', '2022-08', '2022-09', '2022-11', '2023-01', '2023-03', '2023-05', '2023-07', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04']"
freedom medical,119.37061484459583,243,2020-02,382,45,"['2020-02', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-02', '2022-03', '2022-04', '2022-05', '2022-06', '2022-07', '2022-08', '2022-09', '2022-10', '2022-11', '2022-12', '2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12']"
